latitude,longitude,roof_area_sqm,annual_ghi,avg_temperature,system_size_kw,tilt_angle,annual_generation_kwh
8.3268,95.2756,21.5,2254.03,33.11,4.16,9.2,7063.52
8.244,94.2724,34.5,2315.14,33.6,4.39,7.8,7785.35
17.6398,84.4374,141.4,2042.6,32.18,24.74,14.0,33403.85
33.0072,78.2783,129.0,1734.42,25.47,22.43,33.3,32119.41
14.1743,79.0533,31.0,1930.59,33.42,6.08,11.3,8995.36
25.1278,79.9437,56.5,1893.79,25.19,8.46,22.0,12324.38
13.996,89.0998,113.7,2097.77,31.41,16.42,9.3,26540.49
16.6851,81.0975,442.1,2094.78,31.41,59.15,17.5,97173.22
30.8971,92.8452,116.5,1731.17,23.0,16.45,29.8,21850.92
27.6793,95.3787,92.5,1810.97,28.89,14.82,21.6,20617.75
10.5758,77.7424,62.3,2035.4,29.04,11.66,5.0,18846.97
19.575,84.2601,47.3,1808.35,28.23,6.76,12.6,9424.18
8.7876,70.7566,28.3,2097.14,33.63,3.75,5.0,5781.23
20.984,73.8136,26.7,1840.66,23.47,3.79,19.6,5533.08
25.8857,79.9905,44.5,1904.99,24.16,5.7,20.4,8935.56
11.1996,73.9799,49.4,2100.96,34.81,9.6,9.6,15632.1
15.7999,93.4203,39.8,2016.54,31.55,7.56,12.4,10794.58
18.7416,72.5903,38.7,1927.9,33.31,5.61,19.5,8375.69
32.8273,81.2142,29.6,1494.5,26.92,4.13,37.3,4820.31
34.8179,85.5653,20.6,1837.94,23.8,3.97,34.4,6044.09
9.2126,88.0641,69.2,2098.15,35.08,8.31,5.0,12907.62
28.5472,79.109,108.4,1797.16,25.89,18.22,18.9,24256.85
18.0365,93.2039,65.1,1902.95,25.17,12.59,12.3,17097.58
18.5964,84.4813,46.5,2087.02,27.44,7.47,17.1,11570.9
28.3652,80.7457,25.6,1844.9,26.04,3.08,19.3,4552.59
32.7975,69.95,35.7,1687.54,25.07,4.9,29.4,6444.39
33.6751,81.476,35.4,1706.47,24.03,6.85,41.4,8896.05
23.5823,91.8013,110.4,2053.77,26.2,13.4,15.4,22187.1
17.6423,85.8217,29.8,2020.6,32.54,4.52,26.6,7089.45
29.2638,92.1327,137.4,1802.71,28.4,25.16,36.4,32894.16
14.777,82.3263,94.4,2002.7,33.83,17.66,21.4,27649.38
23.23,71.4354,41.0,1774.29,30.13,6.49,30.5,7892.05
17.6816,68.3956,113.6,2012.93,29.52,15.74,9.3,24197.91
25.729,76.7934,23.5,1906.92,29.17,3.95,18.8,5752.73
14.4908,88.2417,38.7,2171.13,32.37,5.46,7.2,9281.53
13.173,90.9175,105.1,1927.01,33.7,14.75,5.4,21298.11
32.7925,76.5768,464.5,1663.73,24.57,85.75,29.3,108966.74
10.7487,82.374,138.1,2104.06,33.52,18.27,17.4,28153.47
21.6609,80.2124,202.8,1953.83,27.13,24.43,16.7,41260.85
13.963,79.9052,22.5,2081.06,32.15,3.3,8.8,5144.72
9.0511,74.7091,28.8,2171.34,36.5,4.59,12.6,7557.04
8.9725,71.9548,49.6,2215.14,33.68,8.75,5.0,12962.34
12.731,73.704,20.6,2042.58,34.66,3.77,9.9,5489.1
31.4028,69.6046,40.2,1853.48,25.94,6.96,27.3,10158.01
15.6269,73.7458,110.9,2097.39,30.97,18.86,22.6,27109.31
33.6624,68.2668,114.7,1712.49,26.23,19.87,34.0,27112.56
23.7038,86.1905,226.4,2045.4,27.22,32.09,26.6,48472.32
19.7886,77.1749,229.4,2112.32,32.71,34.54,12.4,51137.29
23.6624,96.2212,32.9,1992.71,28.82,5.57,32.2,8003.15
21.9509,73.6178,183.6,1707.4,28.69,22.99,18.4,32123.53
28.487,78.029,22.2,1957.55,24.01,3.19,32.6,4909.98
15.6274,78.3774,22.7,2126.29,31.39,3.45,24.7,5176.59
17.5324,68.2451,107.3,2188.93,30.3,17.45,17.7,30276.34
32.1405,92.337,31.9,1864.47,21.62,5.07,32.3,7779.41
33.5543,68.9278,252.8,1866.29,23.07,44.85,25.9,63057.13
32.0991,95.2652,81.6,1836.51,22.55,12.88,29.9,19396.27
19.3251,93.8702,222.5,2104.04,31.08,42.8,26.4,70461.87
29.0699,83.5301,294.0,1980.27,28.13,44.23,21.8,68794.34
20.8611,83.7643,70.3,1985.83,26.76,11.39,29.2,16504.15
21.4336,86.9596,40.9,1832.42,32.38,4.92,24.8,6357.72
13.5264,79.2245,23.7,2075.93,32.26,3.44,11.9,4927.19
23.9605,86.7694,48.4,1943.91,25.87,9.17,24.9,13364.2
13.0257,69.2983,22.7,2115.53,34.25,3.33,6.0,5085.24
16.9522,69.5674,144.3,1939.13,30.08,20.25,11.3,29075.33
31.0858,81.2597,45.0,1653.97,24.45,7.36,26.8,9371.95
13.591,83.939,388.2,2040.07,31.68,49.04,11.3,81962.28
9.9213,93.7467,141.2,2230.04,32.5,22.95,18.2,37115.52
9.8632,71.0352,24.2,2292.89,35.61,3.49,7.2,5914.87
33.4012,91.8568,25.3,1816.1,23.0,3.81,33.9,4938.85
21.6869,74.0914,27.6,2038.23,25.97,5.05,14.9,8708.19
19.0541,79.4284,27.3,1994.56,31.13,4.73,23.8,6611.11
29.8937,77.1815,81.1,1666.55,22.74,12.62,31.1,15910.54
30.5673,79.6045,37.3,1757.37,22.54,6.19,29.4,8834.59
16.9692,72.3644,52.8,2017.85,33.35,9.58,25.9,14358.19
26.7277,82.6035,31.5,1823.14,24.18,5.65,34.5,8518.74
28.8203,91.2476,74.6,1829.61,21.0,10.06,32.0,14966.9
25.6756,80.8045,110.7,1917.15,28.29,15.94,34.1,22834.0
12.0931,82.2278,49.6,2194.57,32.55,7.33,13.4,12753.73
31.6488,92.6143,35.5,1752.07,23.92,4.8,38.2,6833.82
22.5556,88.4757,92.6,1785.7,27.82,11.2,20.7,14833.71
15.6268,82.2232,278.9,2024.09,32.03,37.35,7.4,58579.38
19.4812,75.4732,43.5,1996.84,28.33,8.04,29.4,11856.28
9.0144,93.6629,22.2,2279.57,37.5,3.63,5.0,6026.56
11.4524,84.7336,48.8,2092.43,30.49,7.19,6.5,11386.58
28.6698,74.4133,32.5,1868.95,26.59,5.49,21.9,7643.27
8.0003,75.8045,29.4,2223.2,36.28,5.27,5.0,8459.75
19.2473,91.2909,49.2,2001.06,28.42,7.3,15.0,11642.44
22.1078,69.2802,143.6,2020.5,26.6,22.58,24.1,32456.51
9.4751,96.7707,39.3,2120.58,36.37,4.91,19.4,7121.88
34.2731,71.7802,20.6,1681.07,21.2,3.45,25.3,4620.07
14.1054,91.086,42.5,2089.15,31.04,6.31,19.7,9830.4
16.2134,79.4485,267.4,2000.95,33.08,41.37,8.8,64115.11
16.2064,82.2743,31.6,2092.92,31.38,4.87,6.6,7658.86
14.2212,93.5389,205.6,2030.96,28.61,35.07,17.0,50678.54
8.0398,79.9744,102.3,2217.39,38.48,16.97,15.5,27231.84
27.6923,83.5873,42.3,1837.52,25.08,6.51,21.2,9390.95
34.1048,69.4297,28.2,1747.31,22.45,3.42,30.9,4718.54
14.0559,68.0681,143.9,2054.21,32.79,24.41,7.4,36270.93
25.9023,75.0992,69.5,1850.63,28.19,13.23,34.0,18141.63
28.0312,87.7369,56.6,1847.12,29.91,10.28,23.4,13919.07
30.9075,71.5167,114.4,1803.83,21.37,22.72,29.8,30181.43
19.411,71.2991,134.9,1994.27,31.52,17.69,27.3,24251.58
16.1791,79.9179,48.6,2189.2,32.81,6.7,17.2,11263.88
16.783,86.7873,126.7,1962.65,30.77,20.67,25.4,28797.46
27.2408,88.6501,70.0,1848.53,27.92,9.72,35.8,13885.36
30.053,73.1751,49.3,1677.15,26.94,6.06,29.3,7614.29
12.9036,70.3081,141.9,2141.5,30.03,21.6,14.6,32869.63
18.0154,95.2715,66.3,1930.5,33.99,9.48,12.6,13262.61
32.3524,75.5593,36.8,1739.39,20.92,5.19,42.2,7672.92
29.7807,92.747,36.7,1778.18,22.93,7.2,25.3,9887.61
34.5912,93.0413,33.3,1743.83,22.51,4.63,40.3,6454.17
28.3647,90.4032,49.5,1789.21,29.69,6.46,24.6,8821.06
18.6163,72.8962,21.8,1961.28,29.61,2.83,14.9,3906.67
23.9472,91.8322,38.8,2027.82,27.76,7.16,16.0,11725.87
25.8474,90.3083,26.2,1901.51,29.83,4.64,27.0,6641.34
10.1183,85.305,35.8,2116.99,33.45,4.67,5.0,6855.99
22.7014,77.7789,422.9,1915.31,26.03,58.18,15.7,82563.92
27.1517,75.6127,27.4,1986.9,25.55,4.93,21.7,7421.34
12.5177,71.5348,31.8,2099.87,35.71,4.51,7.5,7225.91
29.0771,82.783,48.5,1765.47,25.66,9.63,29.2,12772.98
23.7619,84.9726,126.1,1861.49,31.77,20.59,21.5,32672.11
33.71,78.4208,37.2,1693.29,24.91,5.03,25.2,6173.18
9.1454,81.7854,26.7,2131.82,33.19,5.03,9.9,8319.35
15.1638,78.5419,32.8,1968.68,31.88,4.77,20.9,6309.25
24.242,86.5892,420.9,1817.71,25.98,60.24,25.7,84169.9
16.0071,94.1365,132.1,1989.53,30.06,19.31,25.5,29047.15
27.2895,72.7537,27.3,1900.12,35.28,4.96,19.3,6494.31
28.4931,79.0609,39.9,1800.62,27.82,5.34,34.9,7817.71
10.7679,72.0852,22.9,2133.6,35.48,3.44,10.9,5602.22
21.8741,86.1234,20.7,2051.87,27.51,2.53,22.3,3939.73
21.74,89.1372,104.9,2056.28,31.96,19.52,22.1,31046.11
17.9706,95.0255,26.7,1997.96,32.71,3.94,14.5,5713.67
33.189,76.0873,57.9,1696.13,27.43,8.1,29.7,11157.35
30.3427,95.5561,41.9,1728.68,28.61,6.97,33.0,9655.55
26.8247,69.8346,99.8,1916.58,23.57,17.6,17.7,26218.97
27.2868,85.4874,43.9,1836.46,24.1,8.12,29.1,11966.16
20.4663,69.6568,39.9,1944.69,27.38,5.9,25.0,8098.82
32.8669,93.9195,123.0,1687.3,21.92,22.75,30.0,32252.53
26.7541,83.3645,29.2,1800.85,27.21,4.59,21.1,6250.9
27.6825,87.4111,76.3,1871.32,25.01,9.78,22.0,14748.2
31.2657,92.1156,360.3,1675.98,28.68,67.63,22.9,88109.04
15.3999,72.359,26.0,2146.39,35.48,4.26,7.2,7001.34
29.7909,69.1192,435.4,1765.06,25.18,73.23,23.1,93558.75
13.2715,93.4876,35.7,2093.14,36.54,6.96,5.0,10083.36
17.3242,77.1331,26.8,1925.21,33.78,4.42,12.6,7024.23
17.0615,71.7404,112.5,2035.9,30.02,13.55,13.2,19257.21
34.4202,81.5854,144.5,1698.17,19.09,27.4,44.3,34068.77
31.1265,85.3509,22.5,1779.72,24.16,3.21,41.0,4348.56
26.9316,68.8981,60.9,1976.97,25.19,9.76,20.7,14789.54
27.6305,75.972,445.3,1860.87,26.58,60.74,21.9,83772.6
23.176,68.9512,23.3,1863.26,28.35,3.35,23.0,4949.03
33.5714,80.1897,163.8,1682.81,23.62,28.65,26.5,38686.23
21.399,93.9579,84.8,2006.43,30.02,13.09,21.5,20051.76
18.274,96.4969,313.3,2118.96,27.95,53.32,16.3,85398.63
12.402,86.4744,37.1,2143.32,33.84,6.89,8.9,10982.08
29.2276,72.6875,100.7,1873.0,24.57,14.83,35.7,20753.8
27.83,94.2696,47.4,1891.84,26.48,7.84,34.4,10316.92
18.3776,82.9712,419.0,2126.73,32.24,76.35,28.1,121178.85
8.6802,72.4587,148.4,2031.79,32.25,26.29,5.0,41542.21
30.6529,94.7301,34.3,1845.62,24.24,5.6,38.4,7836.92
8.3083,89.9666,22.5,2273.15,34.62,3.39,9.1,5113.11
26.9999,89.2195,145.6,1750.9,25.42,22.21,28.8,29254.14
34.1969,88.5662,50.4,1657.6,25.01,7.8,42.1,10290.44
19.8169,73.8099,43.3,1919.23,28.24,6.4,28.7,8543.45
14.3443,74.1192,20.9,2027.5,31.03,3.68,18.9,5796.89
27.0315,87.9605,126.1,1818.9,25.02,16.4,24.0,22540.0
30.0625,74.372,48.1,1822.28,27.26,9.5,29.9,13360.42
22.7536,80.7215,31.7,2003.69,27.38,5.78,25.1,8581.07
34.11,90.6781,234.3,1816.53,24.17,33.71,40.7,44309.59
9.3951,90.7346,26.8,2107.86,38.32,3.31,12.6,5469.19
21.6295,81.1446,34.8,1887.09,28.72,6.15,18.9,9206.63
27.3983,90.9735,25.1,1956.1,28.49,4.49,25.8,6938.27
31.2913,92.32,385.5,1832.5,27.86,75.98,22.3,109208.33
12.8399,86.9885,31.1,2119.51,34.88,4.36,21.3,6916.63
29.6001,74.6243,82.3,1849.07,25.25,10.42,21.4,15333.85
22.9231,75.9463,311.4,1929.0,29.57,60.18,24.5,85530.26
18.7069,77.1304,36.3,2049.24,27.61,5.1,26.1,8430.28
11.5563,71.3873,64.2,2109.1,31.84,11.41,10.0,19340.92
31.363,75.9216,41.2,1800.97,23.28,5.15,37.4,7289.26
12.2464,74.0761,138.3,2002.72,37.57,25.01,18.3,35903.34
16.3643,81.2045,28.3,1994.42,29.61,3.69,7.6,5150.07
15.8312,94.3447,68.0,2004.88,29.82,11.95,14.1,18438.91
31.5282,71.0299,42.8,1746.54,22.32,6.96,35.3,10271.34
26.163,88.8878,25.5,1798.95,27.95,5.01,24.6,6513.36
29.5104,87.9312,164.4,1770.13,25.61,20.22,30.4,29188.51
14.7626,70.7769,38.6,1957.12,34.13,5.53,16.7,7896.8
24.8716,94.7546,74.0,1940.21,28.75,9.29,17.9,13296.69
23.4371,84.4857,25.2,1915.53,25.29,4.79,21.7,6692.76
30.4864,78.548,49.4,1658.83,23.27,8.28,21.1,10088.05
32.4644,89.9396,79.2,1692.86,26.72,12.89,25.5,17082.89
8.3282,75.4636,47.1,2221.02,34.45,6.15,8.6,10639.13
26.1985,88.1118,212.4,1828.98,29.19,33.79,27.7,47745.19
9.3996,69.1516,44.6,2119.05,34.07,6.77,5.0,10375.06
22.8192,92.3428,35.1,1927.29,26.4,5.09,27.9,7078.88
15.7661,80.997,57.9,2087.7,30.9,10.52,13.2,16650.4
16.283,86.4641,42.0,1936.0,29.34,5.25,24.7,7455.2
17.5299,74.4159,46.8,2072.47,29.58,8.03,15.3,12790.65
24.7749,87.6351,66.3,1834.03,27.85,12.32,17.8,16783.09
17.0193,90.395,41.8,2036.22,31.96,8.04,22.2,12040.97
27.7829,81.7232,33.4,1841.07,22.92,5.99,29.1,8706.9
18.9222,85.9141,125.4,1961.23,30.05,17.88,16.7,27086.14
9.8455,81.2335,121.4,2084.89,33.0,20.4,7.0,33784.33
29.1615,93.9286,20.8,1796.24,24.18,2.73,22.2,3693.73
15.7155,82.4382,67.9,2191.15,31.79,8.78,12.5,14853.04
19.6847,92.4125,97.1,1880.74,28.64,16.61,10.3,25437.81
26.507,91.2392,143.4,2002.26,29.44,26.96,26.6,42534.84
16.9763,79.9046,30.3,2017.65,33.34,3.79,24.9,5956.07
9.5278,74.6725,370.1,2175.33,36.68,47.55,15.4,73205.33
18.0959,79.7764,20.4,1931.34,29.47,3.36,8.7,4656.59
33.5001,91.9603,121.1,1679.3,21.6,16.65,41.1,21427.83
25.3268,74.6013,361.1,1847.88,27.37,61.0,24.4,86610.9
26.1299,83.2087,121.5,1790.01,26.54,16.67,19.9,23917.78
25.0716,91.3768,466.6,1876.0,26.1,60.34,30.1,83415.75
13.3728,78.2508,24.4,2070.73,30.23,3.99,9.8,6214.96
19.295,86.6241,27.8,2144.75,29.83,5.26,14.4,8958.5
28.2754,75.1233,498.5,1741.77,25.07,87.15,21.5,117212.21
10.7371,71.1691,24.7,2158.95,35.15,4.58,10.5,7389.71
15.502,91.0371,122.1,2084.79,32.95,17.25,7.4,26811.76
15.4606,70.8701,41.8,1980.08,33.84,7.97,21.2,11012.48
19.6645,75.8701,118.3,2044.99,27.23,17.76,19.1,26423.64
34.47,92.7982,72.7,1691.67,23.89,13.69,33.4,16650.21
9.8226,78.0476,26.5,1967.8,32.72,4.17,5.0,6176.14
22.0049,96.2183,40.0,2000.7,26.26,5.66,28.4,9016.73
12.8428,96.4123,68.6,2023.47,31.96,9.66,12.7,15382.55
34.2083,75.78,39.8,1644.43,25.34,6.59,33.0,8891.57
11.0592,69.1884,99.3,2199.97,32.88,12.54,16.3,22004.87
18.8972,88.4468,88.7,1976.08,33.23,17.24,10.2,25205.25
27.9229,81.0786,29.0,1914.81,27.13,4.11,25.3,6017.95
27.023,70.9218,144.8,1954.4,25.65,21.26,28.5,34552.76
19.4137,88.5182,35.2,1942.96,32.18,4.89,18.6,6929.16
17.3562,68.9041,36.8,2095.05,31.68,4.43,11.0,6503.95
18.7355,93.2357,48.5,1946.32,28.3,8.5,14.7,12367.07
15.1355,72.0209,115.4,2250.21,35.51,19.3,11.1,31331.41
13.544,71.692,485.2,2044.77,33.02,89.66,23.4,134649.78
21.0421,73.0945,23.2,2047.33,29.17,2.86,17.6,4255.31
15.2504,95.8477,45.4,2137.0,30.03,8.82,9.4,14412.88
15.7615,88.1019,30.1,2085.58,33.87,4.4,22.2,6577.56
25.7324,91.2398,131.0,1827.17,28.05,25.3,24.2,37625.25
34.1505,79.5314,45.7,1717.18,24.49,5.87,33.0,7382.78
24.2982,77.7531,77.1,1734.35,26.65,13.85,25.3,18428.41
10.0784,74.8,32.3,2180.54,35.73,5.37,12.0,8545.58
10.0408,81.9388,122.6,2191.24,35.91,18.23,11.9,29979.14
33.6884,84.003,59.9,1748.29,22.1,7.57,24.4,10621.26
16.0269,86.3215,414.4,1817.65,28.55,69.78,22.4,96933.08
10.4858,75.4564,23.3,2054.0,35.04,2.85,5.0,4282.76
24.1742,95.511,141.4,1849.02,24.57,22.65,20.0,33431.3
24.8385,72.923,77.6,1920.24,27.73,13.07,18.3,19783.33
25.5096,96.0039,107.6,1907.97,26.23,19.21,30.9,28369.38
15.2199,68.4308,23.5,2056.42,34.19,4.69,16.9,7349.68
8.408,81.9526,244.3,2243.48,34.03,34.4,13.5,58980.92
34.0554,77.6677,32.1,1648.9,25.49,4.68,37.1,5462.84
14.7741,81.0246,34.6,2126.88,30.92,5.1,6.9,7922.66
26.2527,84.5493,20.0,1909.43,28.79,3.57,22.3,5271.44
27.079,80.6321,138.9,1886.78,30.54,27.02,27.2,38300.99
24.4702,80.0306,50.8,1888.97,25.45,10.05,20.6,14397.42
16.4485,89.249,43.2,2194.39,31.78,8.45,10.6,14082.85
15.3196,87.8904,34.1,2107.7,37.2,6.49,22.7,10120.89
24.137,92.1649,102.4,1832.07,27.87,20.4,29.1,29051.54
31.3846,75.2488,26.2,1798.94,24.6,3.94,28.3,5268.61
33.5618,85.6763,362.6,1800.09,25.07,71.02,38.9,91147.68
10.8595,84.9706,338.0,2101.48,33.8,61.14,13.4,99811.34
12.1804,78.7224,24.9,2211.9,29.7,3.33,5.0,5310.89
33.5079,82.0957,27.1,1771.42,25.79,3.36,31.1,4408.26
27.8865,77.0997,173.4,1654.65,22.05,23.79,23.7,29293.18
31.8408,72.1135,22.0,1794.84,23.44,4.01,26.2,5872.96
13.4711,74.2002,20.4,2069.04,34.95,3.48,8.5,5368.55
23.8648,71.0599,26.6,1957.41,27.15,3.67,32.7,5500.31
26.9308,87.809,40.4,1934.78,25.09,7.24,26.7,11289.3
26.363,87.1611,81.6,1885.08,28.5,10.72,33.3,15185.42
19.0201,95.5676,84.3,2134.86,28.34,15.65,13.3,26550.9
8.4157,89.1607,196.2,2178.22,32.37,36.0,5.0,55237.61
23.739,69.5093,37.3,1966.68,28.47,7.37,31.5,10297.79
14.8337,93.6431,30.3,2141.39,31.56,4.0,14.7,6133.18
20.1569,93.0176,386.7,1973.39,27.04,74.45,28.1,113305.35
33.8547,80.8563,124.1,1796.92,24.64,18.29,25.1,25632.09
18.774,84.99,108.5,1958.49,31.08,16.63,27.1,23596.15
30.6746,96.3063,28.3,1758.05,24.08,4.45,29.0,6022.83
13.0906,83.4368,100.9,2003.37,32.13,17.16,6.2,27129.19
26.1564,94.2543,27.6,1892.5,27.77,5.5,29.8,7664.79
34.3792,70.4081,140.3,1751.19,25.51,23.57,40.3,32023.12
10.7511,73.5405,126.6,2244.82,33.2,24.59,5.0,39522.81
8.2246,80.7819,99.3,2259.25,36.21,13.94,18.0,24026.23
19.7067,84.9579,146.5,1966.5,30.86,22.26,23.6,33984.34
10.5009,91.6706,104.7,2060.73,35.63,16.79,6.9,23774.94
28.2064,96.6596,29.9,1870.91,25.99,4.35,21.2,6109.96
32.6928,79.2767,22.9,1844.39,22.06,4.53,30.5,5870.02
19.7186,69.3751,104.4,2049.48,28.8,18.58,14.1,30054.66
14.9852,91.234,45.8,2161.02,32.54,7.25,14.9,13060.55
19.7289,85.527,46.0,1971.93,33.36,8.29,25.4,10795.18
27.5331,73.7577,38.1,1811.07,25.24,6.0,30.7,7787.87
8.2445,82.35,31.8,2136.65,36.5,3.86,7.0,6164.67
23.9153,89.527,377.6,1909.05,27.18,61.72,16.3,88937.67
24.5589,90.3419,42.9,1895.65,27.77,7.29,33.7,10154.3
25.2176,82.4889,91.2,1906.62,30.28,18.1,20.6,23728.12
14.5346,76.8512,97.6,2072.03,33.59,12.03,10.1,18824.14
27.2794,96.2385,40.4,1842.28,23.84,6.51,30.2,9729.43
10.4676,87.2375,456.8,2093.45,32.74,58.41,15.9,103865.1
13.3803,79.8389,43.7,2178.48,35.09,5.77,23.1,9732.54
31.6917,76.1334,157.8,1779.67,24.62,26.65,41.1,33668.79
27.9455,89.202,23.7,1827.03,23.73,3.29,36.2,4592.67
8.3711,75.0233,45.6,2133.53,33.2,8.2,7.1,13536.7
14.7062,72.9796,45.0,1972.74,33.39,7.25,8.0,10202.24
13.789,83.3652,31.7,2200.44,34.38,4.35,15.5,7428.25
15.3118,76.4096,108.4,2112.76,31.75,17.29,5.7,27868.07
14.6841,86.2382,47.2,1949.77,36.94,5.66,8.6,8545.13
9.6882,71.4202,141.2,2230.66,35.89,26.68,5.0,45530.6
20.3914,86.9933,43.5,2050.75,28.94,5.26,14.0,8238.4
27.7838,76.2156,71.0,1853.84,24.47,8.55,27.3,11976.33
24.3818,68.007,123.0,2032.98,25.68,20.78,22.2,30540.5
26.1675,71.6811,23.0,1890.32,27.5,4.56,23.6,6676.5
10.191,95.0748,46.8,2047.22,33.04,8.82,16.8,13090.83
33.6902,93.1533,64.9,1766.79,26.79,9.1,37.2,12131.06
30.6393,74.7747,39.9,1812.08,27.74,5.41,39.4,7777.72
29.7374,90.5728,38.3,1760.46,26.48,6.52,28.6,9477.83
30.2206,85.6486,127.7,1845.91,22.64,23.73,25.7,31916.39
33.1832,96.1562,343.1,1613.29,22.32,51.1,25.6,62851.36
22.6949,78.8346,170.8,2014.74,30.9,26.41,26.1,39236.97
13.4076,87.7624,120.6,2032.41,31.44,15.58,20.2,23940.13
24.6532,69.8425,88.3,1821.45,29.75,11.68,18.3,14160.29
28.0578,79.4912,262.1,1829.85,26.92,43.37,35.6,55644.64
27.9238,95.9507,149.2,1876.01,26.14,19.13,28.4,27657.93
22.0791,83.6304,37.7,1959.69,27.26,5.14,15.0,7919.03
9.8484,76.3485,398.8,2107.32,33.98,55.34,12.7,87271.04
18.02,71.4879,35.8,1979.15,30.87,5.57,18.4,8668.2
32.8607,88.4023,43.1,1661.86,25.88,5.33,23.4,6755.87
23.7801,86.7008,125.2,1897.98,26.13,20.03,21.8,31213.13
22.535,78.8442,39.7,2024.37,27.93,7.72,28.2,12720.79
15.259,95.5773,49.9,2069.0,31.82,6.09,16.4,9165.83
17.9481,68.6439,33.8,2089.69,31.85,5.76,13.6,9410.1
32.1743,76.808,120.6,1881.29,22.3,22.54,40.7,33399.72
25.9945,94.711,429.2,1829.06,24.27,62.24,20.8,98631.22
29.2594,77.3071,31.3,1802.4,26.78,4.08,24.3,5386.79
20.2673,75.3153,33.7,2152.88,26.44,4.16,17.4,6844.57
25.0167,83.4924,49.1,2009.25,29.91,8.42,32.9,11978.49
14.7064,91.8903,53.2,1945.49,31.67,8.74,14.9,12275.35
27.0474,70.9913,83.5,1888.12,23.33,11.56,30.7,17277.71
19.5452,95.3476,34.6,1992.23,28.84,6.45,29.1,9685.32
19.9487,91.0571,20.0,2051.04,30.38,3.58,25.6,5657.92
25.5317,73.2563,139.9,1824.83,26.05,19.88,19.0,28342.61
33.2796,88.6482,78.6,1677.8,23.66,14.17,39.0,18104.72
9.7282,79.1638,27.7,2114.81,35.7,3.87,14.7,5946.42
30.2681,79.6665,44.6,1753.42,24.57,7.76,24.9,9952.83
15.8943,90.7154,28.3,2123.13,29.57,3.67,12.4,5696.98
19.9858,95.9208,380.2,1889.76,29.01,66.67,24.2,95206.43
8.5917,71.673,132.2,2139.54,37.56,18.38,5.0,29101.87
16.1282,80.1983,129.2,1910.57,34.71,21.43,10.3,31229.6
21.571,81.9473,423.7,2036.29,24.85,56.69,25.6,91703.34
9.5168,78.913,58.9,2274.38,36.5,10.48,17.1,18680.81
21.2596,78.5325,177.9,1935.16,29.53,22.22,12.8,30530.78
33.032,69.5158,29.2,1725.59,25.58,3.89,32.0,5146.06
10.8456,87.8806,21.1,2185.04,32.62,2.84,13.0,4456.22
28.6399,80.6502,100.0,1946.44,22.18,12.34,32.2,19943.36
19.0611,73.649,89.5,2033.59,31.19,16.07,29.0,23512.88
25.6897,91.665,36.7,1825.78,25.16,7.29,29.3,10854.1
15.0264,91.2743,29.0,1944.02,29.06,5.28,17.4,8387.39
12.3063,82.1054,34.6,2033.28,30.43,6.53,22.1,10037.12
12.3325,76.6551,30.0,2127.87,34.25,3.62,5.0,5741.54
9.9033,86.5047,25.9,2113.31,34.42,3.35,5.0,5245.91
13.0125,76.3564,114.9,2125.37,34.31,18.93,14.2,29626.1
25.9339,74.8442,385.7,1832.96,28.27,76.46,23.1,104632.07
31.8056,89.1849,132.9,1686.85,23.45,22.98,23.7,29468.69
29.9814,69.1694,137.5,1710.17,24.97,20.61,26.1,29655.68
26.4986,70.7483,396.6,1992.01,25.65,52.22,30.0,75907.88
10.9817,68.1969,40.6,2217.45,33.24,5.37,18.6,8866.63
15.8081,72.4354,21.7,2197.9,29.55,3.23,7.7,5492.88
16.3648,70.0007,23.3,2092.63,32.02,4.13,17.2,6443.27
14.7488,96.8783,434.4,2044.12,34.11,53.23,10.7,82457.01
21.9052,76.3755,27.0,2055.57,27.11,5.08,25.3,7393.72
22.46,72.3288,85.6,1937.08,31.06,16.71,23.4,26190.15
17.6359,74.9889,24.4,2044.22,30.89,4.66,26.2,7469.33
17.5523,95.1476,218.3,2024.63,31.18,42.14,8.3,62791.16
30.371,83.0846,43.3,1561.57,21.53,5.24,29.8,6175.14
29.3109,78.5797,76.2,1944.78,21.8,15.1,23.2,23674.36
16.3105,93.3284,33.5,2089.69,31.55,5.0,17.0,7464.22
32.6723,79.4547,24.6,1782.28,25.48,4.65,39.7,5997.92
33.726,77.7152,117.8,1731.99,22.08,15.9,42.0,21137.87
16.822,74.0112,404.9,2054.28,34.37,63.05,14.8,103982.64
17.5695,78.9561,86.2,1979.97,32.16,10.64,23.8,16164.37
21.6521,77.1838,424.7,2003.59,27.04,52.32,17.3,77441.48
33.4103,87.6418,74.0,1638.05,23.63,14.46,23.5,16510.29
31.6606,76.3979,119.2,1788.99,29.31,22.03,38.8,29628.89
10.7693,84.7388,41.9,2195.08,31.27,6.8,5.0,11294.52
18.6037,69.9109,49.1,1993.24,31.28,7.95,9.0,11658.02
22.941,73.5474,27.0,1960.73,27.63,4.85,20.0,7932.08
21.5846,79.8148,182.8,1876.17,30.3,26.93,19.2,38042.34
13.2343,95.1715,242.1,2028.52,35.18,43.8,5.0,57439.8
31.1881,78.9403,62.3,1801.55,23.79,9.89,37.5,13422.47
26.2774,87.2581,25.1,1925.29,29.01,4.29,24.4,6446.37
30.6235,75.3975,30.0,1642.79,29.26,5.92,30.4,7596.07
